,file,player,ss_type,opening_failure,battle_id,match_result,match_duration,left_team_kills,right_team_kills,left_heroes,right_heroes,left_medals,right_medals,left_scores,right_scores
1677,Iyya/Screenshot_20230312-220417.jpg,Iyya,Result,False,687396546601920931,Victory,12.683333333333334,25,28,"['Balmond', 'Kaja', 'Natan', 'Guinevere', 'Bane']","['Martis', 'Yu Zhong', 'Tigreal', 'Brody', 'Lunox']","['Gold', 'MVP Win', 'Silver', 'Silver', 'Gold']","['Gold', 'Bronze', 'Silver', 'MVP Lose', 'Silver']","[8.3, 8.7, 6.6, 7.0, 8.5]","[9.2, 4.5, 6.9, 10.3, 7.0]"
1678,Iyya/Screenshot_20230312-220426.jpg,Iyya,Result,False,686946897885766901,Defeat,12.966666666666667,15,31,"['Clint', 'Nana', 'Tigreal', 'Terizla', 'Jawhead']","['Franco', 'Valentina', 'Natan', 'Harley', 'Joy']","['Bronze', 'MVP Lose', 'Silver', 'Gold', 'Silver']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Silver']","[4.6, 7.3, 6.5, 7.0, 4.8]","[9.5, 8.6, 11.5, 6.2, 7.4]"
1679,Iyya/Screenshot_20230312-220435.jpg,Iyya,Result,False,686488942702862373,Victory,11.0,26,9,"['Nana', 'Franco', 'Terizla', 'Brody', 'Baxia']","['Estes', 'Kagura', 'Akai', 'Thamuz', 'Karrie']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Gold']","['Silver', 'MVP Lose', 'Silver', 'Bronze', 'Silver']","[10.7, 7.7, 10.5, 9.4, 10.3]","[5.3, 6.3, 4.7, 3.2, 4.5]"
1680,Iyya/Screenshot_20230312-220444.jpg,Iyya,Result,False,255267586165021482,Victory,14.883333333333333,27,15,"['Franco', 'Terizla', 'Julian', 'Akai', 'Brody']","['Estes', 'Lapu-Lapu', 'Pharsa', 'Irithel', 'Fredrinn']","['Gold', 'Silver', 'Silver', 'Gold', 'MVP Win']","['MVP Lose', 'Bronze', 'Silver', 'Silver', 'Gold']","[9.4, 7.3, 5.3, 9.5, 11.8]","[7.0, 5.8, 6.2, 5.9, 6.6]"
1681,Iyya/Screenshot_20230312-220503.jpg,Iyya,Result,False,254727687301076476,Defeat,11.316666666666666,8,37,"['Moskov', 'Lancelot', 'Franco', ""Chang'e"", 'Guinevere']","['Johnson', 'Hanzo', 'Kadita', 'Beatrix', 'Aldous']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Silver']","['Gold', 'Gold', 'MVP Win', 'Gold', 'Silver']","[4.0, 3.0, 3.7, 4.3, 4.6]","[8.6, 9.2, 11.1, 10.2, 6.6]"
1682,Iyya/Screenshot_20230312-220512.jpg,Iyya,Result,False,685020635118276928,Victory,14.183333333333334,31,13,"['Lancelot', 'Selena', 'Clint', 'Yve', 'Terizla']","['Karrie', 'Ling', 'Franco', 'Eudora', 'Yu Zhong']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Silver']","['Bronze', 'Bronze', 'Silver', 'Bronze', 'MVP Lose']","[11.5, 7.7, 9.4, 9.7, 7.9]","[3.1, 4.3, 4.8, 3.3, 7.9]"
1683,Iyya/Screenshot_20230312-220521.jpg,Iyya,Result,False,684516487562103924,Defeat,14.3,27,24,"['Karrie', 'Hilda', 'Rafaela', 'Nana', 'Lancelot']","['Kaja', 'Vale', 'Moskov', 'Fredrinn', 'Terizla']","['Bronze', 'Silver', 'Silver', 'Gold', 'MVP Lose']","['Gold', 'Silver', 'MVP Win', 'Gold', 'Silver']","[5.7, 7.4, 7.2, 9.2, 9.4]","[6.7, 5.8, 8.7, 6.5, 6.0]"
1684,Iyya/Screenshot_20230312-220530.jpg,Iyya,Result,False,253154449370482619,Victory,13.033333333333333,33,22,"['Karrie', 'Rafaela', 'Cyclops', 'Lancelot', 'Thamuz']","['Terizla', 'Dyrroth', 'Brody', 'Pharsa', 'Hilda']","['Gold', 'Gold', 'Silver', 'MVP Win', 'Gold']","['Bronze', 'Silver', 'Silver', 'Gold', 'MVP Lose']","[8.0, 9.1, 5.5, 10.4, 8.7]","[4.0, 5.5, 6.2, 6.6, 8.5]"
1685,Iyya/Screenshot_20230312-220539.jpg,Iyya,Result,False,252513219343122975,Defeat,18.783333333333335,27,31,"['Terizla', 'Lancelot', 'Rafaela', 'Xavier', 'Irithel']","['Martis', 'Fredrinn', 'Faramis', 'Chou', 'Wanwan']","['Gold', 'MVP Lose', 'Silver', 'Silver', 'Silver']","['MVP Win', 'Silver', 'Gold', 'Silver', 'Gold']","[8.4, 9.9, 6.3, 6.1, 6.7]","[9.2, 7.7, 8.4, 5.7, 8.7]"
1686,JRYS_99/Screenshot_20230313-235537.jpg,JRYS_99,Result,False,684680701342076584,Defeat,11.0,4,27,"['Zilong', 'Cyclops', 'Rafaela', 'Ling', 'Beatrix']","['Melissa', 'Valir', 'Julian', 'Diggie', 'Badang']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","['MVP Win', 'Gold', 'Gold', 'Gold', 'Gold']","[3.3, 3.9, 3.4, 3.0, 3.5]","[11.2, 9.5, 10.0, 9.3, 8.7]"
1687,JRYS_99/Screenshot_20230313-235633.jpg,JRYS_99,Result,False,660737525682164377,Victory,12.083333333333334,24,11,"['Wanwan', 'Julian', 'Khufra', 'Kadita', 'Thamuz']","['Lolita', 'Yve', 'Edith', 'Hanabi', 'Yi Sun-shin']","['Gold', 'MVP Win', 'Silver', 'Silver', 'Gold']","['Silver', 'Gold', 'Silver', 'Bronze', 'MVP Lose']","[9.1, 9.2, 6.6, 7.4, 8.1]","[6.6, 7.7, 6.7, 4.9, 8.1]"
1688,JRYS_99/Screenshot_20230313-235642.jpg,JRYS_99,Result,False,287857995575829352,Victory,29.45,39,37,"['Xavier', 'Khufra', 'Brody', 'Thamuz', 'Roger']","['Valentina', 'Kaja', 'Harley', 'Odette', 'Cecilion']","['MVP Win', 'Gold', 'Gold', 'Gold', 'Silver']","['Silver', 'Silver', 'MVP Lose', 'Silver', 'Gold']","[9.6, 8.1, 9.2, 9.4, 7.5]","[6.1, 7.7, 9.9, 8.3, 9.3]"
1689,JRYS_99/Screenshot_20230313-235824.jpg,JRYS_99,Result,False,586065245748536255,Defeat,12.333333333333334,7,39,"['Valentina', 'Khufra', 'Thamuz', 'Lancelot', 'Claude']","['Fredrinn', 'Brody', 'Franco', 'Benedetta', 'Xavier']","['Silver', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","['Gold', 'Gold', 'Gold', 'Gold', 'MVP Win']","[5.4, 4.1, 3.6, 3.0, 3.2]","[10.6, 11.8, 10.9, 8.7, 12.4]"
1690,JRYS_99/Screenshot_20230313-235833.jpg,JRYS_99,Result,False,224749532834635288,Defeat,16.083333333333332,22,33,"['Kaja', 'Thamuz', 'Fanny', 'Kagura', 'Moskov']","['Gloo', 'Beatrix', 'Valentina', 'Lolita', 'Hayabusa']","['Silver', 'Gold', 'MVP Lose', 'Silver', 'Bronze']","['Silver', 'MVP Win', 'Gold', 'Gold', 'Gold']","[5.8, 6.8, 7.6, 4.8, 3.7]","[6.7, 12.2, 8.2, 8.9, 7.8]"
1691,JRYS_99/Screenshot_20230313-235842.jpg,JRYS_99,Result,False,224114307171555446,Victory,9.066666666666666,25,10,"['Joy', 'Ling', 'Valentina', 'Khufra', 'Wanwan']","['Dyrroth', 'Franco', 'Vale', 'Lesley', 'Badang']","['Silver', 'Silver', 'MVP Win', 'Gold', 'Gold']","['Bronze', 'MVP Lose', 'Bronze', 'Bronze', 'Silver']","[5.2, 6.0, 11.7, 6.9, 10.1]","[3.6, 6.4, 3.9, 3.4, 4.9]"
1692,JRYS_99/Screenshot_20230313-235851.jpg,JRYS_99,Result,False,223679914179236887,Victory,13.483333333333333,47,14,"['Faramis', 'Thamuz', 'Kaja', 'Wanwan', 'Fanny']","['Natan', 'Lancelot', 'Lapu-Lapu', 'Lolita', 'Valentina']","['MVP Win', 'Gold', 'Gold', 'Gold', 'Gold']","['Gold', 'MVP Lose', 'Bronze', 'Bronze', 'Bronze']","[12.7, 9.7, 10.7, 12.0, 8.2]","[6.9, 7.4, 4.4, 3.5, 3.0]"
1693,JRYS_99/Screenshot_20230313-235900.jpg,JRYS_99,Result,False,638244932276626088,Defeat,16.9,26,28,"['Xavier', 'Claude', 'Lapu-Lapu', 'Kaja', 'Lancelot']","['Brody', 'Yin', 'Fredrinn', 'Valentina', 'Khufra']","['MVP Lose', 'Gold', 'Silver', 'Silver', 'Silver']","['Silver', 'Gold', 'MVP Win', 'Gold', 'Silver']","[8.6, 8.0, 7.1, 7.0, 7.3]","[6.3, 7.6, 11.3, 8.4, 6.7]"
1694,Jamal si paling Jago/Screenshot_20230312-184010.jpg,Jamal si paling Jago,Result,False,216973082228535200,Victory,23.016666666666666,26,29,"['Yve', 'Clint', 'Gusion', 'Lolita', 'Aldous']","['Kaja', 'Lapu-Lapu', 'Pharsa', 'Martis', 'Beatrix']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","['Silver', 'Silver', 'Gold', 'Silver', 'MVP Lose']","[8.3, 8.1, 7.5, 4.6, 7.9]","[7.6, 6.4, 8.6, 7.3, 9.9]"
1695,Jamal si paling Jago/Screenshot_20230312-184046.jpg,Jamal si paling Jago,Result,False,621088174311770845,Defeat,11.65,8,18,"['Kaja', 'Nana', 'Aldous', 'Clint', 'Gusion']","['Moskov', 'Lapu-Lapu', 'Lolita', 'Aulus', 'Xavier']","['Silver', 'Bronze', 'Silver', 'Silver', 'Silver']","['Gold', 'Silver', 'Gold', 'MVP Win', 'Gold']","[4.5, 3.0, 5.0, 5.6, 4.8]","[7.2, 6.0, 6.9, 12.5, 8.1]"
1696,Jamal si paling Jago/Screenshot_20230312-184105.jpg,Jamal si paling Jago,Result,False,250436757274506694,Defeat,24.7,26,28,"['Aldous', 'Harley', 'Clint', 'Cecilion', 'Lolita']","['Faramis', 'Terizla', 'Valentina', 'Yi Sun-shin', 'Moskov']","['Silver', 'Bronze', 'MVP Lose', 'Silver', 'Gold']","['Gold', 'Silver', 'Silver', 'MVP Win', 'Gold']","[8.0, 4.2, 11.9, 6.2, 8.3]","[7.5, 6.2, 5.9, 10.9, 6.7]"
1697,Jamal si paling Jago/Screenshot_20230312-184114.jpg,Jamal si paling Jago,Result,False,245380047463779184,Defeat,21.933333333333334,22,31,"['Estes', 'Pharsa', 'Clint', 'Phoveus', 'Fredrinn']","['Wanwan', 'Benedetta', 'Valentina', 'Kaja', 'Lunox']","['Silver', 'MVP Lose', 'Gold', 'Silver', 'Bronze']","['MVP Win', 'Silver', 'Silver', 'Gold', 'Gold']","[6.6, 9.1, 9.0, 6.0, 4.4]","[11.8, 6.4, 7.2, 9.7, 8.4]"
1698,Jamal si paling Jago/Screenshot_20230312-184124.jpg,Jamal si paling Jago,Result,False,605017068115067371,Victory,20.05,21,28,"['Kaja', 'Clint', 'Nana', 'Aldous', 'Julian']","['X.Borg', 'Xavier', 'Atlas', 'Natan', 'Karina']","['Silver', 'MVP Win', 'Gold', 'Gold', 'Silver']","['Bronze', 'Silver', 'Silver', 'Gold', 'MVP Lose']","[6.0, 8.3, 7.2, 7.4, 5.7]","[4.6, 7.6, 7.6, 7.9, 11.1]"
1699,Jamal si paling Jago/Screenshot_20230312-184132.jpg,Jamal si paling Jago,Result,False,243681482387487907,Victory,16.966666666666665,21,25,"['Clint', 'Valentina', 'Aldous', 'Carmilla', 'Gusion']","['Estes', 'Moskov', 'Lapu-Lapu', 'Fredrinn', 'Cecilion']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Silver']","['Silver', 'Gold', 'MVP Lose', 'Silver', 'Silver']","[9.6, 6.8, 9.1, 8.7, 6.9]","[6.9, 8.9, 9.2, 6.8, 8.2]"
1700,Jamal si paling Jago/Screenshot_20230312-184141.jpg,Jamal si paling Jago,Result,False,243133917006919588,Victory,15.716666666666667,29,16,"['Clint', 'Aldous', 'Khufra', 'Nana', 'Gusion']","['Xavier', 'Lapu-Lapu', 'Ling', 'Bruno', 'Edith']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","['MVP Lose', 'Silver', 'Silver', 'Bronze', 'Gold']","[10.3, 9.2, 9.1, 5.9, 8.6]","[8.0, 5.7, 6.2, 5.1, 7.3]"
1701,Jamal si paling Jago/Screenshot_20230312-184201.jpg,Jamal si paling Jago,Result,False,663508595631671594,Defeat,10.516666666666667,6,31,"['Xavier', 'Clint', 'Julian', 'Carmilla', 'Phoveus']","['Wanwan', 'Chou', 'Gord', 'Akai', 'Gloo']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Gold']","[4.3, 4.1, 3.0, 3.0, 4.0]","[11.5, 7.3, 8.6, 11.2, 10.5]"
1702,Jamal si paling Jago/Screenshot_20230312-184210.jpg,Jamal si paling Jago,Result,False,657132742450552756,Victory,18.666666666666668,29,29,"['Hayabusa', 'Aldous', 'Clint', 'Xavier', 'Lolita']","['Fredrinn', 'Natan', 'Khufra', 'Terizla', 'Kadita']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Silver']","['MVP Lose', 'Silver', 'Gold', 'Bronze', 'Silver']","[8.7, 9.6, 6.9, 8.6, 7.0]","[9.8, 8.4, 8.9, 6.0, 7.1]"
1703,Jamal si paling Jago/Screenshot_20230312-184219.jpg,Jamal si paling Jago,Result,False,656474658971523558,Victory,14.216666666666667,29,18,"['Aldous', 'Valentina', 'Julian', 'Clint', 'Lolita']","['Martis', 'Bruno', 'Franco', 'Saber', 'Vexana']","['Gold', 'Silver', 'Gold', 'MVP Win', 'Silver']","['Gold', 'Bronze', 'Silver', 'MVP Lose', 'Silver']","[8.4, 5.1, 9.6, 11.0, 7.0]","[7.1, 4.3, 5.4, 7.4, 5.5]"
1704,Jamal si paling Jago/Screenshot_20230312-184228.jpg,Jamal si paling Jago,Result,False,584246730825602158,Defeat,14.166666666666666,8,27,"['Estes', 'Clint', 'Gusion', 'Valentina', 'Aldous']","['Xavier', 'Edith', 'Gloo', 'Moskov', 'Julian']","['Bronze', 'Silver', 'Silver', 'Bronze', 'Bronze']","['Silver', 'Gold', 'Silver', 'MVP Win', 'Gold']","[4.0, 5.7, 5.2, 3.9, 3.1]","[7.2, 10.4, 7.9, 12.9, 8.7]"
1705,Jamal si paling Jago/Screenshot_20230312-184237.jpg,Jamal si paling Jago,Result,False,655494341276143382,Defeat,11.433333333333334,12,28,"['Clint', 'Hanzo', 'Valentina', 'Chou', 'Khufra']","['Edith', 'Popol and Kupa', 'Fanny', 'Hilda', 'Harith']","['Silver', 'Silver', 'MVP Lose', 'Bronze', 'Silver']","['Silver', 'Gold', 'Silver', 'MVP Win', 'Gold']","[5.9, 4.8, 7.3, 3.6, 5.2]","[7.6, 8.4, 6.8, 9.1, 8.6]"
1706,Jamal si paling Jago/Screenshot_20230312-184257.jpg,Jamal si paling Jago,Result,False,655087186966415985,Victory,13.733333333333333,32,13,"['Faramis', 'Clint', 'Fredrinn', 'Zilong', 'Estes']","['Julian', 'X.Borg', 'Gloo', 'Cecilion', 'Melissa']","['Gold', 'MVP Win', 'Gold', 'Silver', 'Gold']","['Silver', 'MVP Lose', 'Bronze', 'Silver', 'Bronze']","[9.9, 11.1, 10.2, 7.2, 10.6]","[5.8, 8.5, 3.0, 5.4, 3.1]"
1707,Jamal si paling Jago/Screenshot_20230312-184306.jpg,Jamal si paling Jago,Result,False,654619941769250149,Victory,14.166666666666666,35,18,"['Clint', 'Aldous', 'Ling', 'Pharsa', 'Saber']","['Fredrinn', 'Argus', 'Cecilion', 'Natan', 'Hilda']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","['Bronze', 'MVP Lose', 'Bronze', 'Bronze', 'Gold']","[10.2, 8.1, 8.3, 6.7, 8.9]","[3.8, 8.1, 3.0, 3.5, 7.3]"
1708,Jamal si paling Jago/Screenshot_20230312-184315.jpg,Jamal si paling Jago,Result,False,654059126414573439,Victory,16.766666666666666,20,14,"['Clint', 'Joy', 'Aldous', 'Xavier', 'Hilda']","['Terizla', 'Claude', 'Julian', 'Zhask', 'Atlas']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Gold']","['Bronze', 'Silver', 'MVP Lose', 'Silver', 'Gold']","[7.9, 5.7, 6.8, 7.4, 7.0]","[4.6, 7.0, 7.9, 6.4, 7.1]"
1709,Jamal si paling Jago/Screenshot_20230312-184324.jpg,Jamal si paling Jago,Result,False,694960069909539148,Defeat,16.783333333333335,23,26,"['Faramis', 'Clint', 'Hayabusa', 'Aldous', 'Kaja']","['Xavier', 'Moskov', 'Julian', 'Martis', 'Atlas']","['MVP Lose', 'Gold', 'Silver', 'Bronze', 'Silver']","['Gold', 'Gold', 'MVP Win', 'Gold', 'Silver']","[8.1, 7.6, 6.8, 5.9, 7.5]","[7.4, 8.8, 10.5, 7.7, 6.2]"
1710,Jamal si paling Jago/Screenshot_20230312-184333.jpg,Jamal si paling Jago,Result,False,693858548237066891,Defeat,18.583333333333332,25,28,"['Kagura', 'Lolita', 'Clint', 'Thamuz', 'Fredrinn']","['Valentina', 'Kaja', 'Claude', 'Lancelot', 'Edith']","['Silver', 'Gold', 'Silver', 'MVP Lose', 'Bronze']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","[7.3, 7.7, 6.9, 8.6, 6.0]","[9.8, 10.5, 8.4, 9.3, 4.9]"
1711,Jangee/Screenshot_20230310-213041.jpg,Jangee,Result,False,707944013743434807,Victory,13.783333333333333,29,14,"['Gloo', 'Brody', 'Kadita', 'Johnson', 'Yi Sun-shin']","['Zhask', 'Lesley', 'Fanny', 'Atlas', 'Terizla']","['Silver', 'Silver', 'MVP Win', 'Gold', 'Gold']","['Bronze', 'Silver', 'MVP Lose', 'Bronze', 'Gold']","[5.2, 6.7, 10.6, 10.4, 10.1]","[3.0, 5.2, 7.2, 3.7, 6.6]"
1712,Jangee/Screenshot_20230310-213050.jpg,Jangee,Result,False,707624498241382588,Victory,9.833333333333334,31,5,"['Kadita', 'Yi Sun-shin', 'Alpha', 'Johnson', 'Moskov']","['Cecilion', 'Martis', 'Fanny', 'Hilda', 'Brody']","['Gold', 'Gold', 'Gold', 'MVP Win', 'Gold']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","[9.8, 9.8, 9.3, 11.1, 8.6]","[3.0, 3.0, 4.4, 4.2, 4.5]"
1713,Jangee/Screenshot_20230310-213059.jpg,Jangee,Result,False,277434917402092799,Victory,10.883333333333333,36,9,"['Kadita', 'Johnson', 'Yi Sun-shin', 'Lapu-Lapu', 'Claude']","['Julian', 'Harley', 'Edith', 'Karrie', 'Lolita']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","['Bronze', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","[13.0, 11.7, 12.5, 6.7, 9.5]","[3.9, 3.3, 4.4, 4.3, 4.0]"
1714,Jangee/Screenshot_20230310-213108.jpg,Jangee,Result,False,706950854095839549,Victory,10.333333333333334,30,4,"['Kadita', 'Johnson', 'Balmond', 'Clint', 'Yi Sun-shin']","['Kagura', 'Moskov', 'Edith', 'Argus', 'Badang']","['MVP Win', 'Gold', 'Gold', 'Gold', 'Gold']","['Silver', 'Bronze', 'Bronze', 'Bronze', 'Bronze']","[12.4, 11.8, 11.0, 8.4, 11.3]","[5.0, 3.0, 3.0, 3.9, 3.9]"
1715,Jangee/Screenshot_20230310-213127.jpg,Jangee,Result,False,276700757167348930,Victory,12.733333333333333,24,16,"['Lapu-Lapu', 'Mathilda', 'Wanwan', 'Yi Sun-shin', 'Vexana']","['Kaja', 'Chou', 'Paquito', 'Brody', 'Julian']","['Silver', 'Gold', 'MVP Win', 'Gold', 'Gold']","['Bronze', 'Silver', 'Silver', 'MVP Lose', 'Gold']","[6.5, 9.6, 10.8, 7.0, 7.4]","[4.3, 6.4, 4.8, 7.3, 6.8]"
1716,Jangee/Screenshot_20230310-213145.jpg,Jangee,Result,False,703184257971537655,Victory,10.65,22,7,"['Faramis', 'Aldous', 'Yi Sun-shin', 'Natalia', 'Beatrix']","['Valentina', 'Ling', 'Brody', 'Alice', 'Hilda']","['Gold', 'Gold', 'MVP Win', 'Gold', 'Gold']","['Bronze', 'Silver', 'Bronze', 'Bronze', 'Silver']","[10.5, 7.3, 11.0, 7.1, 7.4]","[3.9, 5.8, 3.2, 3.0, 5.1]"
1717,Jangee/Screenshot_20230310-213154.jpg,Jangee,Result,False,703068461358268952,Victory,15.25,24,22,"['Kagura', 'Claude', 'Aldous', 'Yi Sun-shin', 'Natalia']","['Yve', 'Brody', 'Paquito', 'Hayabusa', 'Lolita']","['Gold', 'Gold', 'MVP Win', 'Gold', 'Gold']","['Silver', 'MVP Lose', 'Bronze', 'Silver', 'Gold']","[6.5, 8.0, 8.3, 6.8, 6.4]","[6.4, 7.4, 5.2, 6.3, 7.0]"
1718,Jangee/Screenshot_20230310-213203.jpg,Jangee,Result,False,273209404022209779,Victory,16.383333333333333,33,22,"['Yi Sun-shin', 'Aldous', 'Natalia', 'Kadita', 'Clint']","['Brody', 'Chou', 'Gloo', 'Yve', 'Fredrinn']","['Silver', 'MVP Win', 'Gold', 'Gold', 'Gold']","['Silver', 'Bronze', 'MVP Lose', 'Silver', 'Gold']","[7.5, 9.1, 8.5, 8.1, 8.6]","[5.7, 4.4, 7.8, 5.6, 6.9]"
1719,Jangee/Screenshot_20230310-213232.jpg,Jangee,Result,False,633045122745511503,Victory,14.65,24,14,"['Kaja', 'Yi Sun-shin', 'Beatrix', 'Natalia', 'Lapu-Lapu']","['Aldous', 'Atlas', 'Valentina', 'Fanny', 'Melissa']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","['MVP Lose', 'Gold', 'Silver', 'Bronze', 'Silver']","[6.8, 11.1, 8.5, 7.3, 5.1]","[7.6, 6.4, 5.1, 3.8, 6.3]"
1720,Jangee/Screenshot_20230310-213241.jpg,Jangee,Result,False,702215815860726377,Victory,10.8,21,14,"['Aldous', 'Yi Sun-shin', 'Beatrix', 'Kagura', 'Natalia']","['Julian', 'Chou', 'Claude', 'Kadita', 'Jawhead']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Silver']","['Gold', 'MVP Lose', 'Silver', 'Bronze', 'Silver']","[9.1, 8.0, 7.8, 6.6, 6.6]","[6.0, 6.8, 5.2, 4.8, 5.4]"
1721,Jangee/Screenshot_20230310-213250.jpg,Jangee,Result,False,701913879659816161,Victory,17.616666666666667,36,30,"['Joy', 'Hanabi', 'Natalia', 'Xavier', 'Yi Sun-shin']","['Arlott', 'Gusion', 'Beatrix', 'Valentina', 'Atlas']","['Gold', 'Silver', 'Gold', 'Silver', 'MVP Win']","['Silver', 'Silver', 'MVP Lose', 'Bronze', 'Gold']","[7.8, 4.7, 9.1, 5.5, 10.3]","[5.1, 6.0, 8.1, 4.9, 6.9]"
1722,Jangee/Screenshot_20230310-213259.jpg,Jangee,Result,False,632233279437283483,Victory,9.95,24,7,"['Kadita', 'Moskov', 'Yi Sun-shin', 'Dyrroth', 'Johnson']","['Hanzo', 'Clint', 'Hilda', 'Fanny', 'Harley']","['Gold', 'Gold', 'Gold', 'Silver', 'MVP Win']","['Silver', 'Silver', 'Bronze', 'Bronze', 'Bronze']","[8.6, 8.8, 8.1, 6.3, 9.2]","[5.2, 4.7, 4.4, 3.8, 3.9]"
1723,Jangee/Screenshot_20230310-213319.jpg,Jangee,Result,False,631927671039335542,Victory,11.516666666666667,35,14,"['Kadita', 'Yi Sun-shin', 'Claude', 'Hanabi', 'Johnson']","['Brody', 'X.Borg', 'Xavier', 'Franco', 'Lancelot']","['MVP Win', 'Gold', 'Silver', 'Silver', 'Gold']","['MVP Lose', 'Silver', 'Bronze', 'Bronze', 'Silver']","[12.8, 10.8, 6.3, 6.7, 9.9]","[6.7, 5.1, 3.0, 4.1, 4.6]"
1724,Jangee/Screenshot_20230310-213328.jpg,Jangee,Result,False,700966169356146565,Victory,16.25,35,19,"['Johnson', 'Yi Sun-shin', 'Kadita', 'Aldous', 'Moskov']","['Brody', 'Guinevere', 'Cyclops', 'Kaja', 'Lancelot']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Gold']","['Silver', 'MVP Lose', 'Bronze', 'Silver', 'Bronze']","[11.1, 7.4, 12.4, 6.9, 7.1]","[4.6, 7.9, 3.6, 5.7, 3.8]"
1725,Jangee/Screenshot_20230310-213337.jpg,Jangee,Result,False,270975604416451481,Victory,11.366666666666667,30,13,"['Kadita', 'Johnson', 'Yi Sun-shin', 'Dyrroth', 'Beatrix']","['Estes', 'Lapu-Lapu', 'Xavier', 'Claude', 'Leomord']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Silver']","['Silver', 'Bronze', 'MVP Lose', 'Silver', 'Gold']","[10.9, 10.6, 9.8, 6.7, 6.4]","[6.4, 4.9, 7.4, 4.9, 6.9]"
1726,Jangee/Screenshot_20230310-213346.jpg,Jangee,Result,False,270534408195936073,Victory,13.133333333333333,37,21,"['Terizla', 'Natan', 'Yi Sun-shin', 'Gusion', 'Johnson']","['Gloo', 'Hanabi', 'Kadita', 'Julian', 'Hayabusa']","['Silver', 'Gold', 'MVP Win', 'Gold', 'Gold']","['Silver', 'Silver', 'Gold', 'MVP Lose', 'Bronze']","[4.8, 10.1, 13.8, 8.1, 7.7]","[6.0, 5.9, 6.6, 7.4, 4.5]"
1727,Jangee/Screenshot_20230310-213355.jpg,Jangee,Result,False,698980683284612322,Victory,17.283333333333335,43,17,"['Clint', 'Gusion', 'Yi Sun-shin', 'Benedetta', 'Johnson']","['Julian', 'Grock', 'Melissa', 'Terizla', 'Eudora']","['Silver', 'MVP Win', 'Gold', 'Silver', 'Gold']","['Silver', 'Silver', 'Bronze', 'Silver', 'Bronze']","[5.2, 14.0, 8.8, 6.7, 12.8]","[5.4, 5.5, 3.3, 5.0, 3.0]"
1728,Jay supreme gaming/Screenshot_20230310-131235.jpg,Jay supreme gaming,Result,False,159888156501131418,Victory,21.25,35,30,"['Vale', 'Aamon', 'Wanwan', 'Argus', 'Belerick']","['Arlott', 'Yi Sun-shin', 'Lunox', 'Claude', 'Angela']","['MVP Win', 'Gold', 'Silver', 'Gold', 'Gold']","['Bronze', 'Silver', 'MVP Lose', 'Silver', 'Gold']","[8.7, 8.0, 4.9, 7.1, 7.5]","[3.0, 6.1, 10.0, 7.5, 8.2]"
1729,Jay supreme gaming/Screenshot_20230310-131243.jpg,Jay supreme gaming,Result,False,159888156501131418,Victory,21.25,35,30,"['Vale', 'Aamon', 'Wanwan', 'Argus', 'Belerick']","['Arlott', 'Yi Sun-shin', 'Lunox', 'Claude', 'Angela']","['MVP Win', 'Gold', 'Silver', 'Gold', 'Gold']","['Bronze', 'Silver', 'MVP Lose', 'Silver', 'Gold']","[8.7, 8.0, 4.9, 7.1, 7.5]","[3.0, 6.1, 10.0, 7.5, 8.2]"
1730,Jay supreme gaming/Screenshot_20230310-131251.jpg,Jay supreme gaming,Result,False,159255825646007941,Victory,14.966666666666667,28,13,"['Edith', 'Layla', 'Badang', 'Nana', 'Karina']","['Lapu-Lapu', 'Arlott', 'Brody', 'Yve', 'Minotaur']","['Silver', 'Gold', 'MVP Win', 'Gold', 'Gold']","['Bronze', 'Silver', 'Silver', 'Gold', 'MVP Lose']","[6.8, 9.2, 10.0, 8.8, 8.5]","[4.1, 5.4, 4.7, 7.3, 8.7]"
