,file,player,ss_type,opening_failure,battle_id,match_result,match_duration,left_team_kills,right_team_kills,left_heroes,right_heroes,left_medals,right_medals,left_scores,right_scores
732,baee. ft. lipy/Screenshot_20230502-225735.jpg,baee. ft. lipy,Result,False,239775746507100979,Victory,18.016666666666666,23,26,"['Hilda', 'Nana', 'Martis', 'Karrie', 'Dyrroth']","['Pharsa', 'Layla', 'Brody', 'Khufra', 'Hayabusa']","['Silver', 'Gold', 'MVP Win', 'Gold', 'Bronze']","['Gold', 'MVP Lose', 'Silver', 'Silver', 'Bronze']","[5.9, 6.9, 8.5, 7.4, 3.0]","[8.5, 10.5, 6.3, 6.7, 3.6]"
733,baee. ft. lipy/Screenshot_20230502-225744.jpg,baee. ft. lipy,Result,False,702688090469123474,Defeat,15.216666666666667,21,23,"['Estes', 'Wanwan', 'Dyrroth', 'Fanny', 'Nana']","['Layla', 'Hayabusa', 'Badang', 'Kaja', 'Kimmy']","['MVP Lose', 'Bronze', 'Silver', 'Gold', 'Silver']","['Gold', 'MVP Win', 'Bronze', 'Gold', 'Gold']","[9.1, 3.6, 5.8, 8.4, 6.4]","[7.6, 8.1, 4.4, 7.2, 7.0]"
734,baee. ft. lipy/Screenshot_20230502-225804.jpg,baee. ft. lipy,Result,False,702312877831176630,Defeat,11.0,5,18,"['Melissa', 'Xavier', 'Lancelot', 'Barats', 'Estes']","['Pharsa', 'Minotaur', 'Gloo', 'Hanabi', 'Yi Sun-shin']","['Bronze', 'Silver', 'Silver', 'Bronze', 'Silver']","['MVP Win', 'Silver', 'Gold', 'Silver', 'Gold']","[3.7, 5.2, 5.1, 3.1, 4.5]","[10.5, 7.8, 8.6, 7.6, 10.0]"
735,baee. ft. lipy/Screenshot_20230502-225813.jpg,baee. ft. lipy,Result,False,701662078616681231,Defeat,16.366666666666667,13,19,"['Melissa', 'Hilda', 'Xavier', 'Franco', 'Akai']","['Minsitthar', 'Brody', 'Jawhead', 'Ling', 'Lylia']","['Silver', 'Silver', 'MVP Lose', 'Bronze', 'Gold']","['Gold', 'MVP Win', 'Silver', 'Bronze', 'Gold']","[4.9, 6.8, 9.4, 4.5, 8.0]","[9.0, 9.6, 6.4, 3.9, 8.6]"
736,baee. ft. lipy/Screenshot_20230502-225822.jpg,baee. ft. lipy,Result,False,701112348572595539,Victory,18.6,30,33,"['Jawhead', 'Xavier', 'Selena', 'Moskov', 'Hanzo']","['Arlott', 'Claude', 'Lancelot', 'Khufra', 'Valentina']","['Gold', 'Gold', 'Bronze', 'MVP Win', 'Gold']","['MVP Lose', 'Silver', 'Silver', 'Gold', 'Bronze']","[6.9, 6.9, 4.2, 8.2, 8.0]","[8.5, 7.0, 6.8, 7.6, 5.9]"
737,baee. ft. lipy/Screenshot_20230502-225830.jpg,baee. ft. lipy,Result,False,695978415249868038,Victory,15.65,35,15,"['Melissa', 'Estes', 'Ling', 'Xavier', 'Esmeralda']","['Claude', 'Dyrroth', 'Khufra', 'Kimmy', 'Fanny']","['Gold', 'Silver', 'Gold', 'MVP Win', 'Silver']","['MVP Lose', 'Bronze', 'Silver', 'Bronze', 'Silver']","[9.1, 7.3, 9.8, 12.8, 7.7]","[6.5, 4.5, 5.2, 4.1, 5.4]"
738,baee. ft. lipy/Screenshot_20230502-225839.jpg,baee. ft. lipy,Result,False,695824848694198583,Defeat,9.533333333333333,8,20,"['Yu Zhong', 'Nana', 'Estes', 'Brody', 'Karina']","['Gloo', 'Khufra', 'Beatrix', 'Lancelot', 'Valentina']","['Silver', 'Silver', 'Bronze', 'Bronze', 'Bronze']","['Silver', 'Gold', 'Gold', 'Gold', 'MVP Win']","[5.3, 5.5, 3.7, 4.3, 4.0]","[6.6, 8.3, 8.0, 8.4, 9.3]"
739,baleee14./Screenshot_20230504-114549.jpg,baleee14.,Result,False,268572024758281071,Defeat,14.733333333333333,20,28,"['Fredrinn', 'Diggie', 'Xavier', 'Beatrix', 'Benedetta']","['Faramis', 'Wanwan', 'Aldous', 'Aamon', 'Lolita']","['Silver', 'MVP Lose', 'Silver', 'Gold', 'Silver']","['MVP Win', 'Gold', 'Silver', 'Gold', 'Silver']","[6.7, 7.9, 6.9, 7.3, 6.8]","[9.9, 9.6, 7.7, 8.9, 7.2]"
740,baleee14./Screenshot_20230504-114558.jpg,baleee14.,Result,False,267415055058016078,Defeat,19.7,21,28,"['Valentina', 'Esmeralda', 'Franco', 'Brody', 'Martis']","['Khufra', 'Lapu-Lapu', 'Faramis', 'Fanny', 'Beatrix']","['Silver', 'Gold', 'Silver', 'MVP Lose', 'Silver']","['Gold', 'Silver', 'Gold', 'Gold', 'MVP Win']","[6.8, 7.8, 6.4, 9.8, 6.1]","[8.4, 7.5, 8.4, 9.2, 9.9]"
741,baleee14./Screenshot_20230504-114607.jpg,baleee14.,Result,False,266895029007749419,Victory,15.883333333333333,27,14,"['Melissa', 'Martis', 'Badang', 'Hilda', 'Franco']","['Xavier', 'Beatrix', 'Diggie', 'Ling', 'Chou']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","['Silver', 'MVP Lose', 'Gold', 'Bronze', 'Silver']","[8.5, 9.5, 7.9, 7.9, 4.9]","[6.2, 9.9, 6.3, 5.4, 6.2]"
742,baleee14./Screenshot_20230504-114616.jpg,baleee14.,Result,False,266375698742184539,Victory,20.116666666666667,33,20,"['Minsitthar', 'Franco', 'Wanwan', 'Pharsa', 'Martis']","['Diggie', 'Julian', 'Valentina', 'Brody', 'Yu Zhong']","['Gold', 'Silver', 'Gold', 'MVP Win', 'Silver']","['Gold', 'Silver', 'Silver', 'MVP Lose', 'Bronze']","[9.7, 5.6, 10.0, 10.3, 7.4]","[6.1, 5.0, 5.7, 8.4, 4.0]"
743,baleee14./Screenshot_20230504-114625.jpg,baleee14.,Result,False,265986639129674890,Victory,11.0,33,15,"['Selena', 'Lancelot', 'Joy', 'Moskov', 'Lunox']","['Kadita', 'Dyrroth', 'Franco', 'Karrie', 'Harith']","['Gold', 'Silver', 'MVP Win', 'Bronze', 'Gold']","['Bronze', 'Bronze', 'Gold', 'Silver', 'MVP Lose']","[10.5, 6.1, 11.1, 3.9, 10.2]","[3.0, 3.0, 6.1, 5.9, 9.1]"
744,baleee14./Screenshot_20230504-114645.jpg,baleee14.,Result,False,265711726862991306,Defeat,13.216666666666667,14,28,"['Melissa', 'Xavier', 'Selena', 'Lancelot', 'Minsitthar']","['Fanny', 'Claude', 'Khufra', 'Valentina', 'Lapu-Lapu']","['Silver', 'Silver', 'Bronze', 'MVP Lose', 'Gold']","['MVP Win', 'Gold', 'Bronze', 'Gold', 'Silver']","[6.3, 5.5, 3.0, 8.3, 6.6]","[10.8, 9.1, 3.7, 9.1, 5.6]"
745,baleee14./Screenshot_20230504-114654.jpg,baleee14.,Result,False,222553219708037295,Victory,17.533333333333335,29,29,"['Moskov', 'Kaja', 'Chou', 'Fredrinn', 'Yve']","['Brody', 'Khufra', 'Lunox', 'Yu Zhong', 'Hanzo']","['Silver', 'Gold', 'Bronze', 'MVP Win', 'Gold']","['Silver', 'Silver', 'Gold', 'Silver', 'MVP Lose']","[4.7, 7.3, 4.2, 10.4, 10.3]","[6.5, 7.5, 8.1, 6.0, 8.8]"
746,baleee14./Screenshot_20230504-114703.jpg,baleee14.,Result,False,221553351321527157,Victory,16.533333333333335,27,16,"['Brody', 'Yve', 'Kaja', 'Lancelot', 'Balmond']","['Moskov', 'Franco', 'Pharsa', 'Benedetta', 'Akai']","['Silver', 'Gold', 'Gold', 'MVP Win', 'Silver']","['Gold', 'Silver', 'MVP Lose', 'Bronze', 'Silver']","[5.9, 10.8, 8.2, 11.9, 5.6]","[7.0, 5.5, 8.3, 4.4, 6.8]"
747,baleee14./Screenshot_20230504-114712.jpg,baleee14.,Result,False,625640934139305350,Defeat,19.666666666666668,31,26,"['Martis', 'Fredrinn', 'Melissa', 'Gusion', 'Carmilla']","['Claude', 'Xavier', 'Gloo', 'Aamon', 'Khufra']","['Silver', 'Gold', 'Silver', 'MVP Lose', 'Silver']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","[6.9, 9.8, 6.8, 11.8, 8.4]","[8.7, 8.9, 7.5, 7.5, 5.3]"
748,baleee14./Screenshot_20230504-114721.jpg,baleee14.,Result,False,662852423417659253,Victory,16.433333333333334,34,17,"['Fredrinn', 'Benedetta', 'Estes', 'Lesley', 'Kagura']","['Khufra', 'Wanwan', 'Pharsa', 'Martis', 'Aldous']","['MVP Win', 'Silver', 'Silver', 'Gold', 'Gold']","['MVP Lose', 'Gold', 'Silver', 'Silver', 'Bronze']","[11.4, 6.5, 6.4, 10.9, 10.9]","[7.9, 7.5, 7.3, 5.8, 5.6]"
749,baleee14./Screenshot_20230504-114741.jpg,baleee14.,Result,False,662063609724073697,Defeat,21.083333333333332,23,22,"['Beatrix', 'Fredrinn', 'Lolita', 'Lapu-Lapu', 'Pharsa']","['Melissa', 'Masha', 'Vexana', 'Fanny', 'Khufra']","['MVP Lose', 'Silver', 'Silver', 'Gold', 'Bronze']","['MVP Win', 'Silver', 'Bronze', 'Gold', 'Gold']","[8.1, 7.3, 6.3, 7.6, 5.0]","[9.3, 5.6, 3.7, 8.7, 7.0]"
750,baleee14./Screenshot_20230504-114750.jpg,baleee14.,Result,False,279255115956796933,Victory,11.533333333333333,20,16,"['Martis', 'Yve', 'Melissa', 'Yu Zhong', 'Lolita']","['Arlott', 'Yi Sun-shin', 'Wanwan', 'Khufra', 'Pharsa']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","['Gold', 'MVP Lose', 'Silver', 'Silver', 'Bronze']","[7.0, 10.8, 7.3, 6.8, 6.3]","[7.2, 7.8, 6.0, 6.0, 5.7]"
751,baleee14./Screenshot_20230504-114759.jpg,baleee14.,Result,False,278661637375834498,Victory,14.7,32,19,"['Badang', 'Kadita', 'Martis', 'Gusion', 'Brody']","['Joy', 'Pharsa', 'Karrie', 'Khufra', 'Minsitthar']","['Gold', 'Silver', 'Gold', 'Silver', 'MVP Win']","['MVP Lose', 'Silver', 'Bronze', 'Gold', 'Silver']","[7.5, 5.2, 7.3, 6.6, 11.0]","[7.4, 5.8, 5.6, 6.8, 5.9]"
752,baleee14./Screenshot_20230504-114808.jpg,baleee14.,Result,False,278053972517893372,Victory,10.916666666666666,28,19,"['Valentina', 'Natan', 'Johnson', 'Barats', 'Paquito']","['Minsitthar', 'Brody', 'Lolita', 'Xavier', 'Julian']","['Gold', 'Gold', 'Silver', 'MVP Win', 'Silver']","['MVP Lose', 'Silver', 'Gold', 'Silver', 'Bronze']","[8.9, 8.7, 6.0, 11.2, 5.5]","[8.1, 6.0, 6.8, 5.6, 4.8]"
753,baleee14./Screenshot_20230504-114817.jpg,baleee14.,Result,False,602333894675521221,Defeat,13.6,20,22,"['Fredrinn', 'Claude', 'Yu Zhong', 'Xavier', 'Kaja']","['Yve', 'Lolita', 'Wanwan', 'Badang', 'Hayabusa']","['MVP Lose', 'Silver', 'Bronze', 'Gold', 'Silver']","['MVP Win', 'Gold', 'Gold', 'Gold', 'Gold']","[9.6, 5.8, 4.5, 8.7, 5.6]","[9.2, 6.7, 6.6, 7.0, 8.2]"
754,baleee14./Screenshot_20230504-114836.jpg,baleee14.,Result,False,601435791244121900,Victory,14.033333333333333,31,20,"['Franco', 'Yve', 'Wanwan', 'Dyrroth', 'Fredrinn']","['Arlott', 'Khufra', 'Julian', 'Beatrix', 'Faramis']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['Silver', 'MVP Lose', 'Gold', 'Silver', 'Bronze']","[7.9, 11.7, 5.8, 7.7, 10.4]","[5.7, 8.1, 6.9, 4.9, 4.4]"
755,baleee14./Screenshot_20230504-114845.jpg,baleee14.,Result,False,598447164020998369,Defeat,17.316666666666666,18,29,"['Minsitthar', 'Yve', 'Brody', 'Lolita', 'Fredrinn']","['Pharsa', 'Claude', 'Ling', 'Franco', 'Khaleed']","['Silver', 'Silver', 'Silver', 'Gold', 'MVP Lose']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","[6.2, 6.6, 6.2, 7.4, 7.8]","[10.9, 8.2, 8.9, 7.0, 8.3]"
756,baleee14./Screenshot_20230504-114854.jpg,baleee14.,Result,False,597729148568320960,Victory,11.7,26,1,"['Yve', 'Diggie', 'Fredrinn', 'Terizla', 'Beatrix']","['Pharsa', 'Yu Zhong', 'Khufra', 'Claude', 'Aamon']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Gold']","['Bronze', 'Silver', 'Bronze', 'Bronze', 'Bronze']","[11.1, 11.2, 12.4, 7.9, 10.1]","[3.0, 5.0, 4.1, 3.2, 3.6]"
757,baleee14./Screenshot_20230504-114903.jpg,baleee14.,Result,False,590701980776625300,Victory,11.483333333333333,21,6,"['Xavier', 'Fredrinn', 'Alice', 'Miya', 'Franco']","['Valentina', 'Hanzo', 'Moskov', 'Lapu-Lapu', 'Akai']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['Bronze', 'Silver', 'Silver', 'Silver', 'Silver']","[10.1, 11.6, 4.8, 10.8, 9.5]","[3.2, 5.9, 4.9, 5.4, 4.8]"
758,baleee14./Screenshot_20230504-114912.jpg,baleee14.,Result,False,590357155032297723,Victory,6.166666666666667,13,4,"['Alice', 'Grock', 'Miya', 'Barats', 'Franco']","['Aamon', 'Lesley', 'Xavier', 'Tigreal', 'Khufra']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Silver']","['Silver', 'Silver', 'Silver', 'Bronze', 'Silver']","[9.6, 6.5, 8.1, 8.4, 7.2]","[5.0, 4.9, 5.0, 3.2, 5.8]"
759,bangdull exe/Screenshot_20230504-121155.jpg,bangdull exe,Result,False,586323214373943821,Victory,13.966666666666667,23,15,"['Valentina', 'Lesley', 'Yi Sun-shin', 'Franco', 'Gloo']","['Selena', 'Hanabi', 'Martis', 'Eudora', 'Leomord']","['Gold', 'Gold', 'Gold', 'Silver', 'MVP Win']","['Bronze', 'MVP Lose', 'Silver', 'Silver', 'Gold']","[7.1, 6.9, 8.8, 6.6, 10.1]","[5.1, 7.6, 5.2, 6.3, 6.5]"
760,bangdull exe/Screenshot_20230504-121213.jpg,bangdull exe,Result,False,584881265003642367,Victory,12.2,23,5,"['Gloo', 'Edith', 'Julian', 'Brody', 'Ling']","['Faramis', 'Lolita', 'Melissa', 'Freya', 'Hanzo']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['Bronze', 'Silver', 'Bronze', 'Bronze', 'Bronze']","[9.8, 11.0, 7.8, 8.2, 8.4]","[4.4, 4.9, 3.2, 3.0, 4.2]"
761,bangdull exe/Screenshot_20230504-121222.jpg,bangdull exe,Result,False,585001910634988146,Victory,14.733333333333333,43,17,"['Arlott', 'Gloo', 'Hanzo', 'Eudora', 'Lesley']","['Xavier', 'Chou', 'Minsitthar', 'Hanabi', 'Lancelot']","['Silver', 'Gold', 'MVP Win', 'Gold', 'Silver']","['Silver', 'Silver', 'Bronze', 'Silver', 'Silver']","[7.6, 11.1, 12.4, 9.0, 7.2]","[5.2, 4.9, 4.4, 5.6, 4.5]"
762,bangdull exe/Screenshot_20230504-121231.jpg,bangdull exe,Result,False,584881265003642367,Victory,12.2,23,5,"['Gloo', 'Edith', 'Julian', 'Brody', 'Ling']","['Faramis', 'Lolita', 'Melissa', 'Freya', 'Hanzo']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['Bronze', 'Silver', 'Bronze', 'Bronze', 'Bronze']","[9.8, 11.0, 7.8, 8.2, 8.4]","[4.4, 4.9, 3.2, 3.0, 4.2]"
763,bangdull exe/Screenshot_20230504-121251.jpg,bangdull exe,Result,False,584716527238035616,Defeat,15.616666666666667,24,26,"['Gloo', 'Claude', 'Martis', 'Valir', 'Atlas']","['Franco', 'Granger', 'Lesley', 'Vexana', 'Aldous']","['Gold', 'Bronze', 'Silver', 'MVP Lose', 'Silver']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Gold']","[7.9, 4.1, 6.8, 9.5, 7.2]","[7.9, 8.3, 9.6, 4.8, 7.7]"
764,bangdull exe/Screenshot_20230504-121300.jpg,bangdull exe,Result,False,584423391425114262,Defeat,28.916666666666668,34,46,"['Martis', 'Aldous', 'Beatrix', 'Valentina', 'Kadita']","['Joy', 'Edith', 'Hayabusa', 'Xavier', 'Selena']","['MVP Lose', 'Bronze', 'Gold', 'Silver', 'Silver']","['Gold', 'Silver', 'Silver', 'MVP Win', 'Gold']","[8.6, 3.7, 8.4, 5.9, 5.1]","[8.7, 6.5, 7.7, 9.8, 8.7]"
765,bangdull exe/Screenshot_20230504-121310.jpg,bangdull exe,Result,False,584154466342840955,Defeat,19.45,27,26,"['Faramis', 'Martis', 'Franco', 'Brody', 'Gloo']","['Khufra', 'Fanny', 'Xavier', 'Ruby', 'Lesley']","['Silver', 'Silver', 'Silver', 'MVP Lose', 'Gold']","['MVP Win', 'Gold', 'Gold', 'Silver', 'Gold']","[6.6, 6.3, 6.5, 9.5, 7.7]","[10.4, 8.2, 9.2, 7.0, 9.2]"
766,bangdull exe/Screenshot_20230504-121318.jpg,bangdull exe,Result,False,583884677972141365,Defeat,14.9,19,27,"['Gloo', 'Yve', 'Claude', 'Ling', 'Kaja']","['Cyclops', 'Karrie', 'Martis', 'Yu Zhong', 'Lolita']","['Gold', 'MVP Lose', 'Silver', 'Silver', 'Bronze']","['Gold', 'Gold', 'MVP Win', 'Silver', 'Silver']","[7.6, 8.1, 6.1, 6.6, 3.9]","[8.5, 8.5, 10.3, 6.8, 7.6]"
767,bangdull exe/Screenshot_20230504-121328.jpg,bangdull exe,Result,False,583503675718278845,Victory,21.733333333333334,41,31,"['Gloo', 'Kadita', 'Beatrix', 'Valentina', 'Lancelot']","['Gord', 'Chou', 'Franco', 'Brody', 'Gusion']","['Gold', 'Silver', 'MVP Win', 'Silver', 'Gold']","['MVP Lose', 'Bronze', 'Silver', 'Silver', 'Gold']","[9.1, 6.7, 9.2, 5.5, 7.7]","[10.6, 3.0, 6.8, 5.4, 7.0]"
768,bangdull exe/Screenshot_20230504-121348.jpg,bangdull exe,Result,False,261636984015067203,Defeat,17.883333333333333,23,35,"['Martis', 'Kadita', 'Claude', 'Yu Zhong', 'Lolita']","['Minsitthar', 'Fredrinn', 'Gloo', 'Yve', 'Lesley']","['MVP Lose', 'Gold', 'Silver', 'Silver', 'Bronze']","['Silver', 'MVP Win', 'Gold', 'Gold', 'Gold']","[7.6, 7.0, 6.3, 5.4, 3.1]","[8.0, 11.1, 10.4, 9.8, 9.9]"
769,bangdull exe/Screenshot_20230504-121357.jpg,bangdull exe,Result,False,261087378525033223,Defeat,15.216666666666667,18,29,"['Gloo', 'Pharsa', 'Clint', 'Lolita', 'Lancelot']","['Chou', 'Fanny', 'Beatrix', 'Valentina', 'Atlas']","['Gold', 'MVP Lose', 'Silver', 'Bronze', 'Silver']","['Bronze', 'Gold', 'MVP Win', 'Gold', 'Gold']","[7.5, 7.7, 4.9, 4.3, 5.7]","[3.7, 9.4, 11.0, 7.5, 7.3]"
770,bangdull exe/Screenshot_20230504-121406.jpg,bangdull exe,Result,False,692244237538987154,Defeat,19.6,21,32,"['Gloo', 'Claude', 'Alpha', 'Franco', 'Cecilion']","['Ling', 'Xavier', 'Melissa', 'Kaja', 'Lapu-Lapu']","['Silver', 'MVP Lose', 'Bronze', 'Silver', 'Gold']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Silver']","[6.4, 7.4, 5.1, 6.0, 6.8]","[10.7, 8.0, 10.5, 8.5, 6.3]"
771,bangdull exe/Screenshot_20230504-121415.jpg,bangdull exe,Result,False,691792372619708393,Defeat,13.483333333333333,12,27,"['Martis', 'Kimmy', 'Lesley', 'Khufra', 'Sun']","['Faramis', 'Terizla', 'Fanny', 'Franco', 'Beatrix']","['Silver', 'Silver', 'Bronze', 'MVP Lose', 'Bronze']","['Silver', 'Gold', 'Gold', 'Silver', 'MVP Win']","[5.8, 5.7, 3.7, 6.3, 4.2]","[7.9, 8.6, 9.0, 7.0, 11.0]"
772,bangdull exe/Screenshot_20230504-121424.jpg,bangdull exe,Result,False,580721069486407630,Victory,17.95,23,14,"['Arlott', 'Moskov', 'Gloo', 'Esmeralda', 'Xavier']","['Freya', 'Diggie', 'Akai', 'Beatrix', 'Cecilion']","['Silver', 'MVP Win', 'Gold', 'Silver', 'Gold']","['Silver', 'Silver', 'Bronze', 'Gold', 'MVP Lose']","[6.1, 9.9, 8.7, 5.6, 9.2]","[5.6, 6.1, 5.3, 6.1, 8.7]"
773,bangdull exe/Screenshot_20230504-121444.jpg,bangdull exe,Result,False,643123521208330115,Victory,19.9,28,42,"['Gloo', 'Hayabusa', 'Khufra', 'Moskov', 'Valentina']","['Pharsa', 'Yi Sun-shin', 'Franco', 'Terizla', 'Claude']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['MVP Lose', 'Gold', 'Silver', 'Silver', 'Silver']","[6.1, 8.4, 4.8, 6.1, 6.6]","[14.0, 9.5, 8.5, 9.1, 8.7]"
774,bangdull exe/Screenshot_20230504-121453.jpg,bangdull exe,Result,False,642079573572459242,Defeat,13.083333333333334,12,24,"['Ling', 'Lapu-Lapu', 'Valentina', 'Selena', 'Clint']","['Gloo', 'Brody', 'Khufra', 'Fanny', 'Alice']","['Bronze', 'Silver', 'MVP Lose', 'Gold', 'Silver']","['Silver', 'Gold', 'Gold', 'MVP Win', 'Silver']","[4.3, 6.0, 6.4, 6.3, 6.2]","[6.0, 8.2, 8.4, 11.7, 7.4]"
775,bangdull exe/Screenshot_20230504-121502.jpg,bangdull exe,Result,False,632603965184379841,Defeat,15.466666666666667,11,34,"['Kaja', 'Franco', 'Pharsa', 'Bruno', 'Hayabusa']","['Valentina', 'Lapu-Lapu', 'Beatrix', 'Hanzo', 'Grock']","['Silver', 'MVP Lose', 'Silver', 'Silver', 'Bronze']","['Silver', 'Gold', 'Gold', 'Gold', 'MVP Win']","[5.0, 6.1, 5.3, 5.3, 3.0]","[6.4, 8.7, 9.5, 10.7, 11.5]"
776,bangdull exe/Screenshot_20230504-121511.jpg,bangdull exe,Result,False,632487189318567356,Defeat,17.05,17,22,"['Selena', 'Chou', 'Moskov', 'Fredrinn', 'Kadita']","['Arlott', 'Valentina', 'Hanzo', 'Claude', 'Kaja']","['Gold', 'Bronze', 'MVP Lose', 'Silver', 'Silver']","['Silver', 'Silver', 'MVP Win', 'Gold', 'Gold']","[7.1, 5.6, 7.7, 5.8, 6.8]","[7.3, 7.5, 10.0, 9.1, 8.0]"
777,bangdull exe/Screenshot_20230504-121520.jpg,bangdull exe,Result,False,632413096837743009,Victory,12.416666666666666,33,12,"['Gloo', 'Faramis', 'Franco', 'Martis', 'Bruno']","['Valir', 'Terizla', 'Gatotkaca', 'Clint', 'Granger']","['Gold', 'Gold', 'Gold', 'Silver', 'MVP Win']","['Silver', 'Silver', 'Bronze', 'Bronze', 'MVP Lose']","[10.1, 10.8, 8.9, 4.5, 12.7]","[4.9, 4.9, 4.3, 4.3, 7.0]"
778,bangjeff/Screenshot_20230504-175619.jpg,bangjeff,Result,False,280223137160988704,Victory,10.066666666666666,20,3,"['Gloo', 'Wanwan', 'Yve', 'Khufra', 'Lancelot']","['Terizla', 'Lesley', 'Valentina', 'Ling', 'Kaja']","['Gold', 'Silver', 'MVP Win', 'Gold', 'Gold']","['Bronze', 'MVP Lose', 'Bronze', 'Bronze', 'Bronze']","[9.3, 7.8, 10.5, 10.0, 9.9]","[3.1, 7.5, 3.0, 3.4, 4.2]"
779,bangjeff/Screenshot_20230504-175628.jpg,bangjeff,Result,False,278948773119622141,Victory,29.3,27,29,"['Wanwan', 'Lapu-Lapu', 'Yve', 'Kaja', 'Lancelot']","['Pharsa', 'Claude', 'Minsitthar', 'Khufra', 'Hayabusa']","['MVP Win', 'Silver', 'Gold', 'Gold', 'Gold']","['Silver', 'MVP Lose', 'Silver', 'Bronze', 'Gold']","[9.3, 5.8, 8.6, 8.1, 8.2]","[8.7, 9.5, 6.3, 5.3, 9.0]"
780,bangjeff/Screenshot_20230504-175637.jpg,bangjeff,Result,False,278446695737685832,Defeat,13.75,7,18,"['Gloo', 'Yve', 'Lesley', 'Lolita', 'Lancelot']","['Kaja', 'Claude', 'Arlott', 'Valentina', 'Fredrinn']","['Silver', 'MVP Lose', 'Silver', 'Bronze', 'Bronze']","['Gold', 'MVP Win', 'Gold', 'Gold', 'Silver']","[5.1, 6.1, 5.5, 4.5, 4.3]","[7.5, 10.4, 8.8, 7.1, 6.8]"
781,bangjeff/Screenshot_20230504-175646.jpg,bangjeff,Result,False,274129089669059230,Victory,14.016666666666667,18,10,"['Arlott', 'Moskov', 'Valentina', 'Diggie', 'Hanzo']","['Gloo', 'Yve', 'Martis', 'Brody', 'Khufra']","['Gold', 'Gold', 'Gold', 'Gold', 'MVP Win']","['Silver', 'Silver', 'Silver', 'Silver', 'Bronze']","[8.4, 8.1, 9.1, 9.6, 10.0]","[4.6, 5.4, 5.9, 5.8, 4.2]"
782,bangjeff/Screenshot_20230504-175654.jpg,bangjeff,Result,False,273354707065588874,Victory,20.1,20,18,"['Lapu-Lapu', 'Lolita', 'Valentina', 'Karrie', 'Lancelot']","['Faramis', 'Yu Zhong', 'Granger', 'Lesley', 'Khufra']","['Gold', 'Gold', 'Gold', 'Gold', 'MVP Win']","['Silver', 'Bronze', 'MVP Lose', 'Gold', 'Silver']","[7.4, 7.7, 7.6, 8.2, 9.1]","[8.0, 5.0, 10.1, 8.8, 5.7]"
783,bangjeff/Screenshot_20230504-175714.jpg,bangjeff,Result,False,701212464260532225,Victory,9.883333333333333,21,10,"['Khufra', 'Valentina', 'Karrie', 'Lancelot', 'Gloo']","['Dyrroth', 'Kagura', 'Franco', 'Lesley', 'Martis']","['Gold', 'Silver', 'MVP Win', 'Gold', 'Silver']","['Bronze', 'Bronze', 'Silver', 'MVP Lose', 'Silver']","[8.2, 7.6, 10.3, 9.9, 7.1]","[3.0, 3.7, 4.5, 6.4, 5.4]"
784,bangjeff/Screenshot_20230504-175723.jpg,bangjeff,Result,False,700796737196081942,Victory,13.3,25,9,"['Fredrinn', 'Pharsa', 'Claude', 'Lolita', 'Lapu-Lapu']","['Valentina', 'Yu Zhong', 'Melissa', 'Franco', 'Fanny']","['MVP Win', 'Gold', 'Gold', 'Gold', 'Gold']","['MVP Lose', 'Bronze', 'Bronze', 'Silver', 'Silver']","[11.5, 9.3, 9.6, 8.2, 8.8]","[6.6, 4.2, 3.9, 4.6, 4.9]"
785,bangjeff/Screenshot_20230504-175732.jpg,bangjeff,Result,False,700334560060325252,Victory,12.816666666666666,30,12,"['Fredrinn', 'Aldous', 'Grock', 'Claude', 'Valentina']","['Melissa', 'Johnson', 'Kadita', 'Badang', 'Lunox']","['Gold', 'MVP Win', 'Silver', 'Gold', 'Gold']","['MVP Lose', 'Silver', 'Gold', 'Bronze', 'Silver']","[10.4, 10.7, 8.0, 10.1, 10.2]","[6.7, 6.0, 6.3, 4.7, 5.4]"
786,bangjeff/Screenshot_20230504-175741.jpg,bangjeff,Result,False,699560658493191087,Victory,22.616666666666667,19,19,"['Faramis', 'Fredrinn', 'Khufra', 'Moskov', 'Masha']","['Valentina', 'Melissa', 'Grock', 'Lapu-Lapu', 'Fanny']","['Gold', 'Gold', 'MVP Win', 'Gold', 'Silver']","['Silver', 'MVP Lose', 'Silver', 'Gold', 'Silver']","[8.1, 8.2, 9.6, 8.3, 6.8]","[8.1, 9.0, 6.3, 8.3, 6.0]"
